reservation_date,market_name,ABW,MEDIA_DESC,resv,canx_resv,30_day_res,30_day_canx,7_day_res,7_day_canx
2020-03-16,Alabama AL,0-1 Days,Search,40.0,2.0,871.0,51.0,298.0,16.0
2020-03-17,Alabama AL,0-1 Days,Search,15.0,2.0,886.0,53.0,271.0,18.0
2020-03-18,Alabama AL,0-1 Days,Search,5.0,0.0,891.0,53.0,240.0,18.0
2020-03-19,Alabama AL,0-1 Days,Search,3.0,0.0,894.0,53.0,203.0,14.0
2020-03-20,Alabama AL,0-1 Days,Search,5.0,1.0,899.0,54.0,161.0,9.0
2020-03-21,Alabama AL,0-1 Days,Search,3.0,0.0,902.0,54.0,117.0,7.0
2020-03-22,Alabama AL,0-1 Days,Search,3.0,0.0,905.0,54.0,74.0,5.0
2020-03-24,Alabama AL,0-1 Days,Search,7.0,0.0,912.0,54.0,41.0,3.0
2020-03-25,Alabama AL,0-1 Days,Search,3.0,0.0,915.0,54.0,29.0,1.0
2020-03-26,Alabama AL,0-1 Days,Search,3.0,0.0,879.0,52.0,27.0,1.0
2020-03-27,Alabama AL,0-1 Days,Search,1.0,0.0,851.0,51.0,25.0,1.0
2020-03-28,Alabama AL,0-1 Days,Search,1.0,0.0,828.0,49.0,21.0,0.0
2020-03-29,Alabama AL,0-1 Days,Search,6.0,0.0,791.0,42.0,24.0,0.0
2020-03-30,Alabama AL,0-1 Days,Search,2.0,0.0,751.0,40.0,23.0,0.0
2020-03-31,Alabama AL,0-1 Days,Search,1.0,0.0,709.0,38.0,17.0,0.0
2020-04-01,Alabama AL,0-1 Days,Search,1.0,0.0,671.0,37.0,15.0,0.0
2020-04-02,Alabama AL,0-1 Days,Search,1.0,0.0,635.0,35.0,13.0,0.0
2020-04-07,Alabama AL,0-1 Days,Search,2.0,0.0,607.0,34.0,14.0,0.0
2020-04-09,Alabama AL,0-1 Days,Search,1.0,0.0,571.0,33.0,14.0,0.0
2020-04-12,Alabama AL,0-1 Days,Search,1.0,0.0,538.0,32.0,9.0,0.0
2020-04-13,Alabama AL,0-1 Days,Search,2.0,0.0,493.0,28.0,9.0,0.0
2020-04-14,Alabama AL,0-1 Days,Search,2.0,0.0,459.0,25.0,10.0,0.0
2020-04-18,Alabama AL,0-1 Days,Search,1.0,0.0,410.0,19.0,10.0,0.0
2020-04-19,Alabama AL,0-1 Days,Search,1.0,0.0,368.0,19.0,10.0,0.0
2020-04-20,Alabama AL,0-1 Days,Search,3.0,0.0,329.0,19.0,11.0,0.0
2020-04-21,Alabama AL,0-1 Days,Search,2.0,0.0,295.0,19.0,12.0,0.0
2020-04-23,Alabama AL,0-1 Days,Search,1.0,0.0,256.0,15.0,12.0,0.0
2020-04-26,Alabama AL,0-1 Days,Search,1.0,0.0,210.0,9.0,11.0,0.0
2020-04-27,Alabama AL,0-1 Days,Search,3.0,0.0,166.0,7.0,12.0,0.0
2020-04-28,Alabama AL,0-1 Days,Search,2.0,0.0,122.0,5.0,13.0,0.0
2020-02-24,Alabama AL,2-3 Days,Search,1.0,1.0,1.0,1.0,1.0,1.0
2020-02-25,Alabama AL,2-3 Days,Search,12.0,2.0,13.0,3.0,13.0,3.0
2020-02-26,Alabama AL,2-3 Days,Search,31.0,4.0,44.0,7.0,44.0,7.0
2020-02-27,Alabama AL,2-3 Days,Search,7.0,0.0,51.0,7.0,51.0,7.0
2020-02-28,Alabama AL,2-3 Days,Search,7.0,1.0,58.0,8.0,58.0,8.0
2020-02-29,Alabama AL,2-3 Days,Search,6.0,1.0,64.0,9.0,64.0,9.0
2020-03-01,Alabama AL,2-3 Days,Search,5.0,0.0,69.0,9.0,69.0,9.0
2020-03-02,Alabama AL,2-3 Days,Search,6.0,0.0,75.0,9.0,74.0,8.0
2020-03-03,Alabama AL,2-3 Days,Search,11.0,0.0,86.0,9.0,73.0,6.0
2020-03-04,Alabama AL,2-3 Days,Search,17.0,1.0,103.0,10.0,59.0,3.0
2020-03-05,Alabama AL,2-3 Days,Search,3.0,1.0,106.0,11.0,55.0,4.0
2020-03-06,Alabama AL,2-3 Days,Search,10.0,0.0,116.0,11.0,58.0,3.0
2020-03-07,Alabama AL,2-3 Days,Search,7.0,0.0,123.0,11.0,59.0,2.0
2020-03-08,Alabama AL,2-3 Days,Search,9.0,0.0,132.0,11.0,63.0,2.0
2020-03-09,Alabama AL,2-3 Days,Search,6.0,0.0,138.0,11.0,63.0,2.0
2020-03-10,Alabama AL,2-3 Days,Search,14.0,7.0,152.0,18.0,66.0,9.0
2020-03-11,Alabama AL,2-3 Days,Search,16.0,3.0,168.0,21.0,65.0,11.0
2020-03-12,Alabama AL,2-3 Days,Search,14.0,7.0,182.0,28.0,76.0,17.0
2020-03-13,Alabama AL,2-3 Days,Search,11.0,3.0,193.0,31.0,77.0,20.0
2020-03-14,Alabama AL,2-3 Days,Search,7.0,1.0,200.0,32.0,77.0,21.0
2020-03-15,Alabama AL,2-3 Days,Search,4.0,2.0,204.0,34.0,72.0,23.0
2020-03-16,Alabama AL,2-3 Days,Search,3.0,1.0,207.0,35.0,69.0,24.0
2020-03-17,Alabama AL,2-3 Days,Search,1.0,0.0,208.0,35.0,56.0,17.0
2020-03-18,Alabama AL,2-3 Days,Search,2.0,0.0,210.0,35.0,42.0,14.0
2020-03-19,Alabama AL,2-3 Days,Search,3.0,0.0,213.0,35.0,31.0,7.0
2020-03-20,Alabama AL,2-3 Days,Search,5.0,2.0,218.0,37.0,25.0,6.0
2020-03-26,Alabama AL,2-3 Days,Search,1.0,0.0,219.0,37.0,19.0,5.0
2020-03-27,Alabama AL,2-3 Days,Search,2.0,0.0,221.0,37.0,17.0,3.0
2020-04-01,Alabama AL,2-3 Days,Search,1.0,0.0,222.0,37.0,15.0,2.0
2020-04-03,Alabama AL,2-3 Days,Search,1.0,0.0,223.0,37.0,15.0,2.0
2020-04-18,Alabama AL,2-3 Days,Search,1.0,0.0,223.0,36.0,14.0,2.0
2020-04-24,Alabama AL,2-3 Days,Search,2.0,0.0,213.0,34.0,13.0,2.0
2020-04-26,Alabama AL,2-3 Days,Search,1.0,1.0,183.0,31.0,9.0,1.0
2020-02-24,Alabama AL,4-7 Days,Search,21.0,3.0,21.0,3.0,21.0,3.0
2020-02-25,Alabama AL,4-7 Days,Search,10.0,1.0,31.0,4.0,31.0,4.0
2020-02-26,Alabama AL,4-7 Days,Search,10.0,0.0,41.0,4.0,41.0,4.0
2020-02-27,Alabama AL,4-7 Days,Search,8.0,0.0,49.0,4.0,49.0,4.0
2020-02-28,Alabama AL,4-7 Days,Search,12.0,4.0,61.0,8.0,61.0,8.0
2020-02-29,Alabama AL,4-7 Days,Search,9.0,3.0,70.0,11.0,70.0,11.0
2020-03-01,Alabama AL,4-7 Days,Search,10.0,0.0,80.0,11.0,80.0,11.0
2020-03-02,Alabama AL,4-7 Days,Search,26.0,1.0,106.0,12.0,85.0,9.0
2020-03-03,Alabama AL,4-7 Days,Search,12.0,3.0,118.0,15.0,87.0,11.0
2020-03-04,Alabama AL,4-7 Days,Search,8.0,2.0,126.0,17.0,85.0,13.0
2020-03-05,Alabama AL,4-7 Days,Search,7.0,0.0,133.0,17.0,84.0,13.0
2020-03-06,Alabama AL,4-7 Days,Search,13.0,1.0,146.0,18.0,85.0,10.0
2020-03-07,Alabama AL,4-7 Days,Search,8.0,4.0,154.0,22.0,84.0,11.0
2020-03-08,Alabama AL,4-7 Days,Search,12.0,4.0,166.0,26.0,86.0,15.0
2020-03-09,Alabama AL,4-7 Days,Search,10.0,2.0,176.0,28.0,70.0,16.0
2020-03-10,Alabama AL,4-7 Days,Search,7.0,3.0,183.0,31.0,65.0,16.0
2020-03-11,Alabama AL,4-7 Days,Search,13.0,2.0,196.0,33.0,70.0,16.0
2020-03-12,Alabama AL,4-7 Days,Search,1.0,0.0,197.0,33.0,64.0,16.0
2020-03-13,Alabama AL,4-7 Days,Search,12.0,7.0,209.0,40.0,63.0,22.0
2020-03-14,Alabama AL,4-7 Days,Search,5.0,3.0,214.0,43.0,60.0,21.0
2020-03-15,Alabama AL,4-7 Days,Search,7.0,4.0,221.0,47.0,55.0,21.0
2020-03-16,Alabama AL,4-7 Days,Search,11.0,2.0,232.0,49.0,56.0,21.0
2020-03-17,Alabama AL,4-7 Days,Search,1.0,0.0,233.0,49.0,50.0,18.0
2020-03-18,Alabama AL,4-7 Days,Search,1.0,0.0,234.0,49.0,38.0,16.0
2020-03-19,Alabama AL,4-7 Days,Search,1.0,1.0,235.0,50.0,38.0,17.0
2020-03-25,Alabama AL,4-7 Days,Search,2.0,0.0,237.0,50.0,28.0,10.0
2020-03-26,Alabama AL,4-7 Days,Search,3.0,1.0,240.0,51.0,26.0,8.0
2020-03-30,Alabama AL,4-7 Days,Search,1.0,0.0,241.0,51.0,20.0,4.0
2020-04-04,Alabama AL,4-7 Days,Search,1.0,0.0,242.0,51.0,10.0,2.0
2020-04-05,Alabama AL,4-7 Days,Search,1.0,1.0,243.0,52.0,10.0,3.0
2020-04-07,Alabama AL,4-7 Days,Search,1.0,1.0,223.0,50.0,10.0,4.0
2020-04-23,Alabama AL,4-7 Days,Search,3.0,0.0,216.0,49.0,12.0,3.0
2020-02-24,Alabama AL,8-14 Days,Search,9.0,3.0,9.0,3.0,9.0,3.0
2020-02-25,Alabama AL,8-14 Days,Search,12.0,3.0,21.0,6.0,21.0,6.0
2020-02-26,Alabama AL,8-14 Days,Search,14.0,0.0,35.0,6.0,35.0,6.0
2020-02-27,Alabama AL,8-14 Days,Search,9.0,2.0,44.0,8.0,44.0,8.0
2020-02-28,Alabama AL,8-14 Days,Search,7.0,1.0,51.0,9.0,51.0,9.0
2020-02-29,Alabama AL,8-14 Days,Search,6.0,1.0,57.0,10.0,57.0,10.0
2020-03-01,Alabama AL,8-14 Days,Search,10.0,4.0,67.0,14.0,67.0,14.0
2020-03-02,Alabama AL,8-14 Days,Search,9.0,2.0,76.0,16.0,67.0,13.0
2020-03-03,Alabama AL,8-14 Days,Search,7.0,2.0,83.0,18.0,62.0,12.0
2020-03-04,Alabama AL,8-14 Days,Search,15.0,6.0,98.0,24.0,63.0,18.0
2020-03-05,Alabama AL,8-14 Days,Search,4.0,2.0,102.0,26.0,58.0,18.0
2020-03-06,Alabama AL,8-14 Days,Search,15.0,8.0,117.0,34.0,66.0,25.0
2020-03-07,Alabama AL,8-14 Days,Search,6.0,4.0,123.0,38.0,66.0,28.0
2020-03-08,Alabama AL,8-14 Days,Search,3.0,1.0,126.0,39.0,59.0,25.0
2020-03-09,Alabama AL,8-14 Days,Search,7.0,1.0,133.0,40.0,57.0,24.0
2020-03-10,Alabama AL,8-14 Days,Search,12.0,5.0,145.0,45.0,62.0,27.0
2020-03-11,Alabama AL,8-14 Days,Search,8.0,5.0,153.0,50.0,55.0,26.0
2020-03-12,Alabama AL,8-14 Days,Search,6.0,3.0,159.0,53.0,57.0,27.0
2020-03-13,Alabama AL,8-14 Days,Search,2.0,1.0,161.0,54.0,44.0,20.0
2020-03-14,Alabama AL,8-14 Days,Search,4.0,2.0,165.0,56.0,42.0,18.0
2020-03-15,Alabama AL,8-14 Days,Search,3.0,1.0,168.0,57.0,42.0,18.0
2020-03-16,Alabama AL,8-14 Days,Search,4.0,4.0,172.0,61.0,39.0,21.0
2020-03-17,Alabama AL,8-14 Days,Search,1.0,1.0,173.0,62.0,28.0,17.0
2020-04-18,Alabama AL,8-14 Days,Search,1.0,1.0,174.0,63.0,21.0,13.0
2020-04-23,Alabama AL,8-14 Days,Search,3.0,2.0,177.0,65.0,18.0,12.0
2020-02-24,Alabama AL,15+ Days,Search,20.0,12.0,20.0,12.0,20.0,12.0
2020-02-25,Alabama AL,15+ Days,Search,29.0,14.0,49.0,26.0,49.0,26.0
2020-02-26,Alabama AL,15+ Days,Search,36.0,13.0,85.0,39.0,85.0,39.0
2020-02-27,Alabama AL,15+ Days,Search,24.0,11.0,109.0,50.0,109.0,50.0
2020-02-28,Alabama AL,15+ Days,Search,36.0,19.0,145.0,69.0,145.0,69.0
2020-02-29,Alabama AL,15+ Days,Search,21.0,11.0,166.0,80.0,166.0,80.0
2020-03-01,Alabama AL,15+ Days,Search,38.0,17.0,204.0,97.0,204.0,97.0
2020-03-02,Alabama AL,15+ Days,Search,28.0,18.0,232.0,115.0,212.0,103.0
2020-03-03,Alabama AL,15+ Days,Search,35.0,16.0,267.0,131.0,218.0,105.0
2020-03-04,Alabama AL,15+ Days,Search,38.0,22.0,305.0,153.0,220.0,114.0
2020-03-05,Alabama AL,15+ Days,Search,9.0,5.0,314.0,158.0,205.0,108.0
2020-03-06,Alabama AL,15+ Days,Search,29.0,14.0,343.0,172.0,198.0,103.0
2020-03-07,Alabama AL,15+ Days,Search,19.0,11.0,362.0,183.0,196.0,103.0
2020-03-08,Alabama AL,15+ Days,Search,22.0,14.0,384.0,197.0,180.0,100.0
2020-03-09,Alabama AL,15+ Days,Search,16.0,9.0,400.0,206.0,168.0,91.0
2020-03-10,Alabama AL,15+ Days,Search,30.0,17.0,430.0,223.0,163.0,92.0
2020-03-11,Alabama AL,15+ Days,Search,27.0,15.0,457.0,238.0,152.0,85.0
2020-03-12,Alabama AL,15+ Days,Search,31.0,14.0,488.0,252.0,174.0,94.0
2020-03-13,Alabama AL,15+ Days,Search,15.0,9.0,503.0,261.0,160.0,89.0
2020-03-14,Alabama AL,15+ Days,Search,15.0,8.0,518.0,269.0,156.0,86.0
2020-03-15,Alabama AL,15+ Days,Search,11.0,5.0,529.0,274.0,145.0,77.0
2020-03-16,Alabama AL,15+ Days,Search,24.0,10.0,553.0,284.0,153.0,78.0
2020-03-17,Alabama AL,15+ Days,Search,2.0,2.0,555.0,286.0,125.0,63.0
2020-03-19,Alabama AL,15+ Days,Search,1.0,0.0,556.0,286.0,99.0,48.0
2020-03-21,Alabama AL,15+ Days,Search,8.0,0.0,564.0,286.0,76.0,34.0
2020-04-04,Alabama AL,15+ Days,Search,1.0,1.0,565.0,287.0,62.0,26.0
2020-04-10,Alabama AL,15+ Days,Search,2.0,1.0,567.0,288.0,49.0,19.0
2020-04-11,Alabama AL,15+ Days,Search,1.0,0.0,568.0,288.0,39.0,14.0
2020-04-16,Alabama AL,15+ Days,Search,1.0,0.0,569.0,288.0,16.0,4.0
2020-04-20,Alabama AL,15+ Days,Search,1.0,0.0,570.0,288.0,15.0,2.0
2020-04-21,Alabama AL,15+ Days,Search,2.0,0.0,552.0,276.0,16.0,2.0
2020-04-22,Alabama AL,15+ Days,Search,1.0,0.0,524.0,262.0,9.0,2.0
2020-04-28,Alabama AL,15+ Days,Search,2.0,0.0,490.0,249.0,10.0,1.0
2020-02-24,Arkansas AR,0-1 Days,Meta,8.0,0.0,8.0,0.0,8.0,0.0
2020-02-25,Arkansas AR,0-1 Days,Meta,10.0,0.0,18.0,0.0,18.0,0.0
2020-02-26,Arkansas AR,0-1 Days,Meta,14.0,1.0,32.0,1.0,32.0,1.0
2020-02-27,Arkansas AR,0-1 Days,Meta,18.0,0.0,50.0,1.0,50.0,1.0
2020-02-28,Arkansas AR,0-1 Days,Meta,30.0,0.0,80.0,1.0,80.0,1.0
2020-02-29,Arkansas AR,0-1 Days,Meta,34.0,1.0,114.0,2.0,114.0,2.0
2020-03-01,Arkansas AR,0-1 Days,Meta,10.0,0.0,124.0,2.0,124.0,2.0
2020-03-02,Arkansas AR,0-1 Days,Meta,13.0,0.0,137.0,2.0,129.0,2.0
2020-03-03,Arkansas AR,0-1 Days,Meta,14.0,2.0,151.0,4.0,133.0,4.0
2020-03-04,Arkansas AR,0-1 Days,Meta,21.0,1.0,172.0,5.0,140.0,4.0
2020-03-05,Arkansas AR,0-1 Days,Meta,10.0,0.0,182.0,5.0,132.0,4.0
2020-03-06,Arkansas AR,0-1 Days,Meta,30.0,0.0,212.0,5.0,132.0,4.0
2020-03-07,Arkansas AR,0-1 Days,Meta,33.0,0.0,245.0,5.0,131.0,3.0
2020-03-08,Arkansas AR,0-1 Days,Meta,22.0,0.0,267.0,5.0,143.0,3.0
2020-03-09,Arkansas AR,0-1 Days,Meta,14.0,0.0,281.0,5.0,144.0,3.0
2020-03-10,Arkansas AR,0-1 Days,Meta,16.0,2.0,297.0,7.0,146.0,3.0
2020-03-11,Arkansas AR,0-1 Days,Meta,14.0,0.0,311.0,7.0,139.0,2.0
2020-03-12,Arkansas AR,0-1 Days,Meta,23.0,1.0,334.0,8.0,152.0,3.0
2020-03-13,Arkansas AR,0-1 Days,Meta,29.0,2.0,363.0,10.0,151.0,5.0
2020-03-14,Arkansas AR,0-1 Days,Meta,30.0,1.0,393.0,11.0,148.0,6.0
2020-03-15,Arkansas AR,0-1 Days,Meta,20.0,1.0,413.0,12.0,146.0,7.0
2020-03-16,Arkansas AR,0-1 Days,Meta,10.0,0.0,423.0,12.0,142.0,7.0
2020-03-17,Arkansas AR,0-1 Days,Meta,15.0,2.0,438.0,14.0,141.0,7.0
2020-03-18,Arkansas AR,0-1 Days,Meta,15.0,1.0,453.0,15.0,142.0,8.0
2020-03-19,Arkansas AR,0-1 Days,Meta,15.0,0.0,468.0,15.0,134.0,7.0
2020-03-20,Arkansas AR,0-1 Days,Meta,22.0,1.0,490.0,16.0,127.0,6.0
2020-03-21,Arkansas AR,0-1 Days,Meta,6.0,1.0,496.0,17.0,103.0,6.0
2020-03-22,Arkansas AR,0-1 Days,Meta,6.0,0.0,502.0,17.0,89.0,5.0
2020-03-23,Arkansas AR,0-1 Days,Meta,7.0,0.0,509.0,17.0,86.0,5.0
2020-03-24,Arkansas AR,0-1 Days,Meta,7.0,2.0,516.0,19.0,78.0,5.0
2020-03-25,Arkansas AR,0-1 Days,Meta,9.0,0.0,517.0,19.0,72.0,4.0
2020-03-26,Arkansas AR,0-1 Days,Meta,4.0,0.0,511.0,19.0,61.0,4.0
2020-03-27,Arkansas AR,0-1 Days,Meta,1.0,0.0,498.0,18.0,40.0,3.0
2020-03-30,Arkansas AR,0-1 Days,Meta,4.0,0.0,484.0,18.0,38.0,2.0
2020-03-31,Arkansas AR,0-1 Days,Meta,1.0,0.0,455.0,18.0,33.0,2.0
2020-04-01,Arkansas AR,0-1 Days,Meta,2.0,0.0,423.0,17.0,28.0,2.0
2020-04-02,Arkansas AR,0-1 Days,Meta,4.0,0.0,417.0,17.0,25.0,0.0
2020-04-03,Arkansas AR,0-1 Days,Meta,1.0,0.0,405.0,17.0,17.0,0.0
2020-04-04,Arkansas AR,0-1 Days,Meta,1.0,0.0,392.0,15.0,14.0,0.0
2020-04-05,Arkansas AR,0-1 Days,Meta,4.0,0.0,375.0,14.0,17.0,0.0
2020-04-07,Arkansas AR,0-1 Days,Meta,2.0,1.0,367.0,15.0,15.0,1.0
2020-04-08,Arkansas AR,0-1 Days,Meta,1.0,0.0,338.0,15.0,15.0,1.0
2020-04-09,Arkansas AR,0-1 Days,Meta,1.0,0.0,306.0,15.0,14.0,1.0
2020-04-10,Arkansas AR,0-1 Days,Meta,7.0,0.0,291.0,15.0,17.0,1.0
2020-04-11,Arkansas AR,0-1 Days,Meta,2.0,0.0,279.0,15.0,18.0,1.0
2020-04-12,Arkansas AR,0-1 Days,Meta,3.0,1.0,266.0,14.0,20.0,2.0
2020-04-13,Arkansas AR,0-1 Days,Meta,4.0,0.0,256.0,14.0,20.0,2.0
2020-04-14,Arkansas AR,0-1 Days,Meta,4.0,0.0,237.0,13.0,22.0,1.0
2020-04-15,Arkansas AR,0-1 Days,Meta,3.0,0.0,211.0,11.0,24.0,1.0
2020-04-16,Arkansas AR,0-1 Days,Meta,2.0,0.0,183.0,10.0,25.0,1.0
2020-04-17,Arkansas AR,0-1 Days,Meta,8.0,0.0,171.0,9.0,26.0,1.0
2020-04-18,Arkansas AR,0-1 Days,Meta,2.0,0.0,163.0,9.0,26.0,1.0
2020-04-19,Arkansas AR,0-1 Days,Meta,4.0,0.0,152.0,7.0,27.0,0.0
2020-04-20,Arkansas AR,0-1 Days,Meta,2.0,0.0,139.0,6.0,25.0,0.0
2020-04-22,Arkansas AR,0-1 Days,Meta,2.0,0.0,126.0,6.0,23.0,0.0
2020-04-23,Arkansas AR,0-1 Days,Meta,5.0,1.0,109.0,6.0,25.0,1.0
2020-04-24,Arkansas AR,0-1 Days,Meta,5.0,0.0,108.0,5.0,28.0,1.0
2020-04-25,Arkansas AR,0-1 Days,Meta,6.0,0.0,108.0,5.0,26.0,1.0
2020-04-26,Arkansas AR,0-1 Days,Meta,3.0,0.0,104.0,5.0,27.0,1.0
2020-04-27,Arkansas AR,0-1 Days,Meta,5.0,0.0,102.0,3.0,28.0,1.0
2020-04-28,Arkansas AR,0-1 Days,Meta,3.0,0.0,96.0,3.0,29.0,1.0
2020-02-24,Arkansas AR,2-3 Days,Meta,3.0,0.0,3.0,0.0,3.0,0.0
2020-02-25,Arkansas AR,2-3 Days,Meta,12.0,0.0,15.0,0.0,15.0,0.0
2020-02-26,Arkansas AR,2-3 Days,Meta,14.0,0.0,29.0,0.0,29.0,0.0
2020-02-27,Arkansas AR,2-3 Days,Meta,7.0,1.0,36.0,1.0,36.0,1.0
2020-02-28,Arkansas AR,2-3 Days,Meta,3.0,0.0,39.0,1.0,39.0,1.0
2020-02-29,Arkansas AR,2-3 Days,Meta,1.0,0.0,40.0,1.0,40.0,1.0
2020-03-01,Arkansas AR,2-3 Days,Meta,1.0,0.0,41.0,1.0,41.0,1.0
2020-03-02,Arkansas AR,2-3 Days,Meta,10.0,0.0,51.0,1.0,48.0,1.0
2020-03-03,Arkansas AR,2-3 Days,Meta,6.0,0.0,57.0,1.0,42.0,1.0
2020-03-04,Arkansas AR,2-3 Days,Meta,12.0,0.0,69.0,1.0,40.0,1.0
2020-03-05,Arkansas AR,2-3 Days,Meta,4.0,1.0,73.0,2.0,37.0,1.0
2020-03-06,Arkansas AR,2-3 Days,Meta,4.0,1.0,77.0,3.0,38.0,2.0
2020-03-07,Arkansas AR,2-3 Days,Meta,3.0,0.0,80.0,3.0,40.0,2.0
2020-03-08,Arkansas AR,2-3 Days,Meta,1.0,0.0,81.0,3.0,40.0,2.0
2020-03-09,Arkansas AR,2-3 Days,Meta,7.0,0.0,88.0,3.0,37.0,2.0
2020-03-10,Arkansas AR,2-3 Days,Meta,11.0,2.0,99.0,5.0,42.0,4.0
2020-03-11,Arkansas AR,2-3 Days,Meta,18.0,8.0,117.0,13.0,48.0,12.0
2020-03-12,Arkansas AR,2-3 Days,Meta,10.0,2.0,127.0,15.0,54.0,13.0
2020-03-13,Arkansas AR,2-3 Days,Meta,1.0,0.0,128.0,15.0,51.0,12.0
2020-03-14,Arkansas AR,2-3 Days,Meta,2.0,0.0,130.0,15.0,50.0,12.0
2020-03-15,Arkansas AR,2-3 Days,Meta,2.0,0.0,132.0,15.0,51.0,12.0
2020-03-16,Arkansas AR,2-3 Days,Meta,3.0,1.0,135.0,16.0,47.0,13.0
2020-03-17,Arkansas AR,2-3 Days,Meta,2.0,0.0,137.0,16.0,38.0,11.0
2020-03-18,Arkansas AR,2-3 Days,Meta,2.0,0.0,139.0,16.0,22.0,3.0
2020-03-19,Arkansas AR,2-3 Days,Meta,3.0,0.0,142.0,16.0,15.0,1.0
2020-04-04,Arkansas AR,2-3 Days,Meta,1.0,0.0,143.0,16.0,15.0,1.0
2020-04-14,Arkansas AR,2-3 Days,Meta,1.0,0.0,144.0,16.0,14.0,1.0
2020-04-15,Arkansas AR,2-3 Days,Meta,1.0,0.0,145.0,16.0,13.0,1.0
2020-04-17,Arkansas AR,2-3 Days,Meta,2.0,0.0,147.0,16.0,12.0,0.0
2020-04-19,Arkansas AR,2-3 Days,Meta,2.0,0.0,149.0,16.0,12.0,0.0
2020-04-21,Arkansas AR,2-3 Days,Meta,1.0,0.0,147.0,16.0,11.0,0.0
2020-04-24,Arkansas AR,2-3 Days,Meta,1.0,0.0,136.0,16.0,9.0,0.0
2020-04-26,Arkansas AR,2-3 Days,Meta,1.0,1.0,123.0,17.0,9.0,1.0
2020-04-28,Arkansas AR,2-3 Days,Meta,1.0,0.0,117.0,16.0,9.0,1.0
2020-02-24,Arkansas AR,4-7 Days,Meta,9.0,1.0,9.0,1.0,9.0,1.0
2020-02-25,Arkansas AR,4-7 Days,Meta,2.0,1.0,11.0,2.0,11.0,2.0
2020-02-26,Arkansas AR,4-7 Days,Meta,9.0,0.0,20.0,2.0,20.0,2.0
2020-02-27,Arkansas AR,4-7 Days,Meta,2.0,0.0,22.0,2.0,22.0,2.0
2020-02-28,Arkansas AR,4-7 Days,Meta,11.0,1.0,33.0,3.0,33.0,3.0
2020-02-29,Arkansas AR,4-7 Days,Meta,7.0,1.0,40.0,4.0,40.0,4.0
2020-03-01,Arkansas AR,4-7 Days,Meta,6.0,1.0,46.0,5.0,46.0,5.0
2020-03-02,Arkansas AR,4-7 Days,Meta,6.0,2.0,52.0,7.0,43.0,6.0
2020-03-03,Arkansas AR,4-7 Days,Meta,8.0,2.0,60.0,9.0,49.0,7.0
2020-03-04,Arkansas AR,4-7 Days,Meta,1.0,1.0,61.0,10.0,41.0,8.0
2020-03-05,Arkansas AR,4-7 Days,Meta,5.0,1.0,66.0,11.0,44.0,9.0
2020-03-06,Arkansas AR,4-7 Days,Meta,7.0,3.0,73.0,14.0,40.0,11.0
2020-03-07,Arkansas AR,4-7 Days,Meta,5.0,1.0,78.0,15.0,38.0,11.0
2020-03-08,Arkansas AR,4-7 Days,Meta,8.0,3.0,86.0,18.0,40.0,13.0
2020-03-09,Arkansas AR,4-7 Days,Meta,7.0,3.0,93.0,21.0,41.0,14.0
2020-03-10,Arkansas AR,4-7 Days,Meta,2.0,1.0,95.0,22.0,35.0,13.0
2020-03-11,Arkansas AR,4-7 Days,Meta,15.0,7.0,110.0,29.0,49.0,19.0
2020-03-13,Arkansas AR,4-7 Days,Meta,1.0,0.0,111.0,29.0,45.0,18.0
2020-03-14,Arkansas AR,4-7 Days,Meta,5.0,2.0,116.0,31.0,43.0,17.0
2020-03-16,Arkansas AR,4-7 Days,Meta,4.0,0.0,120.0,31.0,42.0,16.0
2020-03-17,Arkansas AR,4-7 Days,Meta,3.0,0.0,123.0,31.0,37.0,13.0
2020-03-18,Arkansas AR,4-7 Days,Meta,2.0,0.0,125.0,31.0,32.0,10.0
2020-03-30,Arkansas AR,4-7 Days,Meta,1.0,0.0,126.0,31.0,31.0,9.0
2020-04-02,Arkansas AR,4-7 Days,Meta,1.0,0.0,127.0,31.0,17.0,2.0
2020-04-09,Arkansas AR,4-7 Days,Meta,1.0,0.0,128.0,31.0,17.0,2.0
2020-04-14,Arkansas AR,4-7 Days,Meta,1.0,0.0,129.0,31.0,13.0,0.0
2020-04-16,Arkansas AR,4-7 Days,Meta,1.0,0.0,130.0,31.0,10.0,0.0
2020-04-17,Arkansas AR,4-7 Days,Meta,1.0,1.0,131.0,32.0,8.0,1.0
2020-04-19,Arkansas AR,4-7 Days,Meta,1.0,0.0,132.0,32.0,7.0,1.0
2020-04-21,Arkansas AR,4-7 Days,Meta,2.0,0.0,134.0,32.0,8.0,1.0
2020-04-26,Arkansas AR,4-7 Days,Meta,2.0,0.0,127.0,31.0,9.0,1.0
2020-04-28,Arkansas AR,4-7 Days,Meta,3.0,0.0,128.0,30.0,11.0,1.0
2020-02-24,Arkansas AR,8-14 Days,Meta,15.0,1.0,15.0,1.0,15.0,1.0
2020-02-25,Arkansas AR,8-14 Days,Meta,3.0,1.0,18.0,2.0,18.0,2.0
2020-02-26,Arkansas AR,8-14 Days,Meta,7.0,2.0,25.0,4.0,25.0,4.0
2020-02-27,Arkansas AR,8-14 Days,Meta,4.0,1.0,29.0,5.0,29.0,5.0
